date,x_source,x_text,x_text_translated,x_timestamp_utc3,evacuation_zone_prompt,facebook_source,facebook_timestamp_utc3,leaflet,leaflet_text_translated,safezone_prompt,link,map_idf,map_full,map_zoom,displacement_blocks,labeled_safe_blocks,evacuation_zone,safezone,area_sq_km_displacement,area_sq_km_labeled_safe
2024-12-29,https://x.com/AvichayAdraee/status/1873389368125046808/photo/1,"#عاجل ‼️ الى سكان قطاع غزة المتواجدين في المناطق المصنفة D1, D3 وجميع البلوكات من ضمنها (مناطق النصر ومدينة العودة وحي المرابطين)
🔴هذا تخدير مسبق قبل الهجوم!
⭕️تطلق المنظمات الإرهابية القذائف الصاروخية مرة أخرى من هذه المناطق والتي تم تحذيرها عدة مرات في الماضي.
⭕️من أجل أمنكم https://t.co/KdYQ4O3gDn","To the residents of the Gaza Strip located in areas classified as D1, D3 and all blocks including (Al-Nasr, Al-Awda City and Al-Murabitun neighborhood)
🔴 This is pre-anesthesia before the attack!
⭕️ Terrorist organizations are again launching rockets from these areas, which have been warned several times in the past.
⭕️ For your safety, move immediately to the shelters in the center of Gaza City.",18:23,"Gaza Strip, Al-Nasr, Al-Awda City, Al-Murabitun neighborhood",,,,,shelters in the center of Gaza City,https://gazamaps.com/displacement/66,https://gazamaps.com/storage/displacement-maps/gaza/idf/DEDVVMwNvjqcm0AzUP9BVE5R7oD6lf37Ulsvq6fd.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/zI1kPR13jRL1dEwfCYbtKRDwjdPuXpv2F88B4WLL.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/JHcrYymBxA1bVsaaDJAClYlGF3wPRiPq8E7Dkr7n.jpg,"975, 978, 979, 980, 981, 982, 983",,"Gaza Strip, Al-Nasr, Al-Awda City, Al-Murabitun neighborhood",shelters in the center of Gaza City,5.05,0.0
2024-12-28,https://x.com/AvichayAdraee/status/1873019816950260170/photo/1,"#عاجل ‼️ انذار عاجل إلى كل من لم يخلي بعد المنطقة المحددة في الخريطة ومنطقة بيت حانون بالتحديد 
🔴لقد تم تحذير هذه المنطقة مرات عديدة في الماضي 
🔴يعمل جيش الدفاع في هذه المنطقة بقوة. 
🔴عليكم اخلاء المنطقة فورًا والانتقال جنوبًا نحو طريق صلاح الدين. الانتقال عبر طريق آخر يعرضكم https://t.co/UVgcMH8R9Z","Urgent warning to all those who have not yet evacuated the area specified in the map, and the Beit Hanoun area in particular.
🔴 This area has been warned many times in the past.
🔴 The IDF operates in this area with force.
🔴 You must evacuate the area immediately and move south towards Salah al-Din Road. Moving via another road puts you at risk.",17:54,Beit Hanoun,,,,,Salah al-Din Road,https://gazamaps.com/displacement/65,https://gazamaps.com/storage/displacement-maps/gaza/idf/eWEmEY2UhwTa5cA7wzEVlFtvYWtBus49TZw1EIrM.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/2tFHOE6Wsh7N2LtyikoG2fITp03jGzkyCgVqA3pd.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/yRp0PXXynjqsxHTFBXwp3dUze521xC9fRzFajMKP.jpg,,,Beit Hanoun,Salah al-Din Road,0.0,0.0
2024-12-23,https://x.com/AvichayAdraee/status/1871167121889100128/photo/1,"#عاجل ‼️ الى سكان قطاع غزة المتواجدين في بلوكات 889, 890, 891, 737, 734, 888 (منطقة الشجاعية)
🔴هذا تخدير مسبق قبل هجوم!
⭕️تطلق المنظمات الإرهابية القذائف الصاروخية مرة اخرى من هذه المنطقة المحددة والتي لقد تم تحذيرها عدة مرات في الماضي.
⭕️من أجل أمنكم، انتقلوا فوراً الى المآوي https://t.co/h8ADhmdcMQ","To the residents of the Gaza Strip located in Blocks 889, 890, 891, 737, 734, 888 (Shuja'iyya area)
🔴 This is pre-anesthesia before an attack!
⭕️ Terrorist organizations are again launching rockets from this specific area which has been warned several times in the past.
⭕️ For your safety, move immediately to the shelters in western Gaza City.",15:13,"Gaza Strip, Shuja'iyya area",,,,,western Gaza City,https://gazamaps.com/displacement/64,https://gazamaps.com/storage/displacement-maps/gaza/idf/8TTEQTU0dfKumsa1vQAMjrSQhL4YdtJcsUfcdd67.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/cO0LEis0WCJOXQ7JI8ikC5lyaMfpaOyKn05F7hGa.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/50kKpEeyBeCWEgjZMc0MLzlnkQ0Hs8wn1n8vh2VA.jpg,"734, 737, 888, 889, 890, 891",,"Gaza Strip, Shuja'iyya area",western Gaza City,0.96,0.0
2024-12-18,https://x.com/AvichayAdraee/status/1869320954826109368/photo/1,"#عاجل ‼️ الى سكان قطاع غزة المتواجدين في بلوكات 2220, 2221, 2222, 2223 (منطقة البريج)
🔴هذا تخدير مسبق قبل هجوم!
⭕️تطلق المنظمات الإرهابية القذائف الصاروخية مرة اخرى من هذه المنطقة التي تم تحذيرها عدة مرات في الماضي.
⭕️من أجل أمنكم، انتقلوا فوراً الى المنطقة الإنسانية. https://t.co/PoqiY4U06Y","To the residents of the Gaza Strip located in Blocks 2220, 2221, 2222, 2223 (Al-Bureij area)
🔴 This is pre-anesthesia before an attack!
⭕️ Terrorist organizations are once again launching rockets from this area, which has been warned several times in the past.
⭕️ For your own safety, move immediately to the humanitarian zone.",12:57,"Gaza Strip, Al-Bureij area",,,,,humanitarian zone,https://gazamaps.com/displacement/63,https://gazamaps.com/storage/displacement-maps/gaza/idf/fwTg3T3EQiNS4bNuvX5aAS0itqtsNEXjTzxC3dgt.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/pyLlxMGHP1ZXKaIhVDa9RPg8nMU5DrGDgm1GxrZO.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/LDKS2TYUFtXZjsKNbgR3QhESPYNLu2aobGV12l9g.jpg,"2220, 2221, 2222, 2223",,"Gaza Strip, Al-Bureij area",humanitarian zone,1.23,0.0
2024-12-14,https://x.com/AvichayAdraee/status/1867986621532099036,"#عاجل ‼️ الى كل سكان قطاع غزة المتواجدين في بلوكات 2270, 2260, 131, 2352, 2353, 2354 (منطقة القرارة ووادي السلقا)

🔴هذا تحذير مسبق قبل الهجوم! تطلق المنظمات الإرهابية القذائف الصاروخية مرة اخرى من هذه المنطقة. 

🔴المنطقة المحددة تم تحذيرها عدة مرات في الماضي. 

🔴من أجل أمنكم، https://t.co/2MZ8Y4Nq4u","To all residents of the Gaza Strip located in Blocks 2270, 2260, 131, 2352, 2353, 2354 (Al-Qarara and Wadi Al-Salqa areas)

🔴 This is a warning before the attack! Terrorist organizations are firing rockets again from this area.

🔴 The specified area has been warned several times in the past.

🔴 For your own safety, move immediately west to the humanitarian zone.",20:34,"Gaza Strip, Al-Qarara, Wadi Al-Salqa",,,,,humanitarian zone,https://gazamaps.com/displacement/62,https://gazamaps.com/storage/displacement-maps/gaza/idf/1iunogRjISJlyAVyJuQ6aYj27ZlTpAFtyNagkOYR.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/MNGY9iq9a7ORJgeXnpQOOHixSs1taOFo5tevLtG2.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/75y0gD1xGfvFKS3VDDLTOtZUjkcNWlnJe6P9VZdR.jpg,"131, 2260.1, 2270.1, 2270.2, 2352, 2353, 2354","36, 37.1, 37.2, 38, 39, 40, 41, 42.1, 42.3, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 86, 87, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 126, 127, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 218, 219, 220.1, 2232, 2250.1, 2334, 2335, 2336, 2337, 2338, 2339, 2340, 2341, 2351, 2355, 2356","Gaza Strip, Al-Qarara, Wadi Al-Salqa",humanitarian zone,6.18,66.7
2024-12-14,https://x.com/AvichayAdraee/status/1867676808331899333,"#عاجل ‼️ الى كل سكان قطاع غزة المتواجدين في منطقة D5, C2 المحددة (منطقة جنوب شرق جباليا)

🔴هذا تحذير مسبق قبل الهجوم!

⭕️تطلق المنظمات الإرهابية القذائف الصاروخية مرة اخرى من هذه المنطقة والتي تم تحذيرها عدة مرات في الماضي. 

⭕️من أجل أمنكم، انتقلوا فوراً الى المآوي في مركز https://t.co/izfXlPHEys","To all residents of the Gaza Strip located in the designated D5, C2 area (the area southeast of Jabalia)

🔴 This is a warning before the attack!

⭕️ Terrorist organizations are again launching rockets from this area, which has been warned several times in the past.

⭕️ For your safety, move immediately to the shelters in the center of Gaza City.",0:03,"Gaza Strip, southeast of Jabalia",,,,,shelters in the center of Gaza City,https://gazamaps.com/displacement/61,https://gazamaps.com/storage/displacement-maps/gaza/idf/Ii9KV5kdhiKdG0jieDYGBQzXfDJWAQzkz0wPCXU3.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/Q4ODx75rcwK2emxfK50Bs2deaiA8RR48LAcGBUSq.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/mQ06W8nC6GP2yAlxLcZyjtG83xmDM05dOHTgmNXa.jpg,"719, 719, 723, 723, 753, 753, 754, 754, 760, 760, 764, 764, 1781, 1781, 1782, 1782, 1783, 1783, 1785, 1785, 1786, 1786, 1789, 1789, 1791, 1791, 1792, 1792, 1793, 1793, 1794, 1794, 1795, 1795, 1796, 1796, 1797, 1797, 1798, 1798, 1799, 1799, 1800, 1800, 1801, 1801, 1802, 1802, 1803, 1803, 1804, 1804, 1805, 1805, 1806, 1806, 1807, 1807, 1812, 1812, 1813, 1813, 1814, 1814, 1815, 1815, 1816, 1816, 1817, 1817, 1818, 1818, 1819, 1819, 1820, 1820",,"Gaza Strip, southeast of Jabalia",shelters in the center of Gaza City,5.44,0.0
2024-12-12,https://x.com/AvichayAdraee/status/1867231466415177970,"#عاجل ‼️ الى سكان قطاع غزة المتواجدين في بلوكات: 703, 690, 783, 688, 784, 687 (منطقة الرمال - الصبرة) 🔴هذا تخدير مسبق قبل هجوم!

⭕️تطلق المنظمات الإرهابية القذائف الصاروخية مرة اخرى من هذه المنطقة. لقد تم تحذير هذه المنطقة المحددة عدة مرات في الماضي 

⭕️من أجل أمنكم، انتقلوا https://t.co/fGHgPfpRk4","To the residents of the Gaza Strip located in blocks: 703, 690, 783, 688, 784, 687 (Al-Rimal - Al-Sabra area) 🔴 This is a pre-attack anesthesia!

⭕️ Terrorist organizations are again launching rockets from this area. This specific area has been warned several times in the past.

⭕️ For your safety, move immediately to the shelters in the center of Gaza City.",18:34,Gaza Strip,,,,,shelters in the center of Gaza City,https://gazamaps.com/displacement/60,https://gazamaps.com/storage/displacement-maps/gaza/idf/n3srf0t27MZa4e2D9eK6w6I6xN2BSwbqTqN8cBwc.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/8Str1pGqqouEpsY5QXw1hjhMj3UCSGKxolmui8vS.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/8JqMmrFmYQiZ822CozdooPhKZYGDOkoSBpXgjCap.jpg,"687, 688, 690, 703, 783, 784",,Gaza Strip,shelters in the center of Gaza City,1.82,0.0
2024-12-11,https://x.com/avichayadraee/status/1866772820073623970,"#عاجل ‼️ الى كل سكان قطاع غزة المتواجدين في بلوكات 2232, 2244, 2245, 2343, 2340 (منطقة المغازي) 

⭕️تطلق المنظمات الإرهابية القذائف الصاروخية مرة أخرى باتجاه دولة اسرائيل من منطقتكم. 

⭕️هذه المنطقة المحددة قد تم تحذيرها في السابق عدة مرات. 

⭕️من أجل أمنكم, عليكم اخلاء هذه https://t.co/wmuN9tCLP0","To all residents of the Gaza Strip located in Blocks 2232, 2244, 2245, 2343, 2340 (Maghazi area)

⭕️ Terrorist organizations are again firing rockets towards the State of Israel from your area.

⭕️ This particular area has been warned several times before.

⭕️ For your own safety, you must evacuate this area immediately and move to the humanitarian zone.",12:11,"Gaza Strip, Maghazi area",,,,,humanitarian zone,https://gazamaps.com/displacement/59,https://gazamaps.com/storage/displacement-maps/gaza/idf/uZ0cyBJmGI8p7iVEpyBTagT9BAgXTJxETDl3Cgvp.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/1xmd4xoDgbqw4ZnKCnxBaWebdka8ZsdfYyjp8604.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/kTtpFL19BtMUMBxYej1ld9yrc0QtLtLNe1C0OOnu.jpg,"2232, 2244, 2245, 2340, 2343","36, 37.1, 37.2, 38, 39, 40, 41, 42.1, 42.3, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 86, 87, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 126, 127, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 218, 219, 220.1, 2250.1, 2260.1, 2270.1, 2336, 2337, 2338, 2339, 2351, 2352, 2353, 2354, 2355, 2356","Gaza Strip, Maghazi area",humanitarian zone,3.19,67.45
2024-12-02,https://x.com/AvichayAdraee/status/1863660670685941803,"#عاجل ‼️ الى سكان قطاع غزة المتواجدين في منطقة شمال خانيونس وتحديدًا في بلوكات 2352, 2353, 2354, 2355, 2270. 

⭕️تطلق المنظمات الإرهابية القذائف الصاروخية مرة أخرى تجاه دولة اسرائيل من منطقتكم. لقد تم تحذير المنطقة المحددة عدة مرات في السابق.

⭕️من أجل أمنكم, عليكم اخلاء المنطقة https://t.co/qmsNtQGksY"," To the residents of the Gaza Strip located in the northern Khan Yunis area, specifically in Blocks 2352, 2353, 2354, 2355, and 2270.

⭕️ Terrorist organizations are again firing rockets at the State of Israel from your area. The specified area has been warned several times in the past.

⭕️ For your own safety, you must evacuate the area immediately and move to the humanitarian zone.",22:05,"Gaza Strip, Khan Yunis",,,,,humanitarian zone,https://gazamaps.com/displacement/58,https://gazamaps.com/storage/displacement-maps/gaza/idf/Yjc5pcKqrIZ3uhN63m1CpqwdpSJWNem5VavuWb3R.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/urPWZnSQb7kNhp0JQodY0tM0iBrXQxomW8zALbzW.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/bRqXcMdmhgTbWhp6XVEvcuGx3IKnN1iC2sLWz0sX.jpg,"2270.1, 2270.2, 2352, 2353, 2354, 2355","36, 37.1, 37.2, 38, 39, 40, 41, 42.1, 42.3, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 86, 87, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 126, 127, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 218, 219, 220.1, 2232, 2250.1, 2260.1, 2260.1, 2336, 2337, 2338, 2339, 2351, 2356","Gaza Strip, Khan Yunis",humanitarian zone,4.85,65.64
2024-11-23,https://x.com/AvichayAdraee/status/1860360245123399904,"#عاجل ‼️ انذار عاجل الى سكان قطاع غزة المتواجدين في بلوكات 731, 732, 733, 634

⭕️تطلق المنظمات الإرهابية القذائف الصاروخية مرة أخرى اتجاه دولة اسرائيل من منطقتكم. 

⭕️هذه المنطقة تم تخذيرها عدة مرات في الماضي.

⭕️من أجل أمنكم، عليكم اخلائها فوراً جنوباً https://t.co/6cyZT2H3Z2","Urgent warning to residents of the Gaza Strip located in Blocks 731, 732, 733, and 634

⭕️ Terrorist organizations are once again firing rockets towards the State of Israel from your area.

⭕️ This area has been anesthetized several times in the past.

⭕️ For your own safety, you must evacuate immediately to the south.",19:30,Gaza Strip,,,,,Unknown,https://gazamaps.com/displacement/57,https://gazamaps.com/storage/displacement-maps/gaza/idf/F2H228qQyD86hePEHa1sB1HMEvkTic7c0pqyKsCH.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/x4VpDTgnfzV4JDndg7cGUuARSgJYXqiRUTh7OUVw.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/eU4I5h0l4VFVJymZBa9K7oi72Xb6i0KW1wZPmrNm.jpg,"634, 731, 732, 733",,Gaza Strip,south,1.86,0.0
2024-11-11,,,,,Unknown,,,https://idfleaflets.com/35,"Urgent Warning!

South of Salah al-Din

Jabalia

To all those still in the area and in the shelter, you are putting your lives in danger!

For your safety, move immediately south toward the Salah al-Din axis.

Any other movement puts you in danger!",Unknown,,,,,,,Jabalia,Salah al-Din,,
2024-11-07,https://x.com/AvichayAdraee/status/1854518006581199092/photo/1,"#عاجل 🔴 الى كل السكان المتواجدين في قطاع غزة وتحديدًا في أحياء شمال الشاطئ، النصر، عبد الرحمن، مدينة العودة والكرامة.
⭕️تعود المنظمات الإرهابية وتطلق مرة أخرى قذائف صاروخية تجاه دولة اسرائيل.  
⭕️لقد تم تخذير المنطقة المحددة عدة مرات في السابق. نخبركم ان المنطقة المحددة تعتبر https://t.co/IMHqiyUKSE"," 🔴 To all residents of the Gaza Strip, specifically in the neighborhoods of North Beach, Al-Nasr, Abd al-Rahman, and Madinat Al-Awda and Al-Karama.
⭕️ Terrorist organizations are once again firing rockets at the State of Israel.
⭕️ The marked area has been previously alerted several times. We are informing you that the marked area is considered a dangerous combat zone. For your own safety, move immediately south.",16:35,"North Beach, Al-Nasr, Abd al-Rahman, Madinat Al-Awda, Al-Karama",,,,,Unknown,https://gazamaps.com/displacement/55,https://gazamaps.com/storage/displacement-maps/gaza/idf/dCSUX4hZg7gM028hLQaq3VXKOkVesOcFoJkyusZR.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/evdRuQdGgYmqrWYuzeOphAOp6CFANaUT0HZ55fmS.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/BUxeJRYnQ8ekBPRvF3XaX89inK7p8NNHdZ3S6lul.jpg,"762, 763, 766, 767, 768, 769, 770, 771, 980, 981, 982, 983",,"Gaza Strip, north Al-Shati, Al-Nasr, Abd al-Rahman, Madinat Al-Awda, Al-Karama",south,3.78,0.0
2024-11-01,,,,,Unknown,,,https://idfleaflets.com/34,"Urgent Warning!

South of Salah al-Din

Jabalia

To all those present in the shelters and the Intermediate School A for Boys, Mahdi al-Shawa Secondary School for Boys, Ghazi al-Shawa Intermediate School, and Khalil Awida Intermediate School, you are in a dangerous combat zone. For your safety, move immediately south along Salah al-Din Road.

Any movement in the opposite direction puts your lives in danger",Unknown,,,,,,,"Jabalia, Intermediate School A for Boys, Mahdi al-Shawa Secondary School for Boys, Ghazi al-Shawa Intermediate School, Khalil Awida Intermediate School",Salah al-Din,,
2024-10-26,https://x.com/AvichayAdraee/status/1850132629703585913,"#عاجل جيش الدفاع يوسع المنطقة الإنسانية في المواصي

يعلن جيش الدفاع عن توسيع المنطقة الإنسانية في المواصي والتي تحتوي على مستشفيات ميدانية تم انشائها منذ مطلع الحرب ومجمعات خيم ومواد للمآوي وتموين من الغذاء والمياه والأدوية والمستلزمات الطبية التي تم ادخالها بتنسيق مع المجتمع https://t.co/g8o0wzb9U4","The IDF expands the humanitarian zone in Al-Mawasi.

The IDF announces the expansion of the humanitarian zone in Al-Mawasi, which includes field hospitals established since the beginning of the war, tent complexes, shelter materials, and food, water, medicine, and medical supplies brought in in coordination with the international community.

The IDF will continue to work to achieve the war's objectives, which include dismantling Hamas and returning all the abducted soldiers.",14:09,Unknown,,,,,Unknown,https://gazamaps.com/displacement/54,https://gazamaps.com/storage/displacement-maps/gaza/idf/bThd0F0sQcvTHz62YdlLNn3qORKZ7JkcatHwRWGA.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/7sjKaY3FnH2FBaUXtQjLZHdQgtYfzA4uJDJ63H8o.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/c7wcx7GidPEtcuwNvidstEzU2fvwIEboAZGnonhn.jpg,,"36, 37.1, 37.2, 38, 39, 40, 41, 42.1, 43, 44, 45, 46, 47, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 86, 87, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 126, 127, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 2232, 2250.1, 2260.1, 2270.1, 2336, 2337, 2338, 2339, 2351, 2352, 2353, 2354, 2355, 2356",Unknown,Al-Mawasi,0.0,66.77
